Time,Flow1,Flow2
1615255293.5570972,"-0.10
",
1615255293.5600898,"0.00
",
1615255293.5630817,"0.05
",
1615255293.5660732,"0.05
",
1615255293.5690649,"0.02
",
1615255293.5720572,"-0.03
",
1615255293.576048,"-0.07
",
1615255293.5790386,"-0.03
",
1615255293.5820308,"0.00
",
1615255293.5850224,"-0.02
",
1615255293.588015,"-0.07
",
1615255293.5910058,"-0.05
",
1615255293.5940046,"-0.03
",
1615255293.59699,"-0.07
",
1615255293.5999818,"-0.03
",
1615255293.6029747,"0.03
",
1615255293.605966,"-0.05
",
1615255293.6089582,"-0.07
",
1615255293.6119502,"-0.02
",
1615255293.6149423,"-0.03
",
1615255293.617934,"-0.03
",
1615255293.6209264,"-0.02
",
1615255293.6239185,"0.00
",
1615255293.6269226,"-0.03
",
1615255293.6299098,"-0.03
",
1615255293.6328945,"0.00
",
1615255293.6358862,"-0.02
",
1615255293.6388788,"-0.05
",
1615255293.6418717,"0.00
",
1615255293.6448622,"-0.02
",
1615255293.6478543,"0.05
",
1615255293.6508462,"-0.02
",
1615255293.6538386,"-0.03
",
1615255293.6578286,"-0.02
",
1615255293.6598222,"-0.05
",
1615255293.6628141,"0.00
",
1615255293.6658175,"0.02
",
1615255293.6687982,"0.08
",
1615255293.671798,"0.00
",
1615255293.6747828,"0.03
",
1615255293.6777737,"-0.02
",
1615255293.6817634,"-0.07
",
1615255293.6837585,"0.03
",
1615255293.686763,"0.00
",
1615255293.6907399,"-0.03
",
1615255293.6927347,"0.00
",
1615255293.6967235,"-0.07
",
1615255293.699716,"-0.05
",
1615255293.7027082,"-0.07
",
1615255293.7057002,"0.00
",
1615255293.7076945,,"-0.02
"
1615255293.7076945,"-0.08
",
1615255293.710687,,"-0.02
"
1615255293.710687,"-0.05
",
1615255293.713679,,"-0.02
"
1615255293.714676,"-0.05
",
1615255293.7166715,,"-0.03
"
1615255293.7176676,"-0.03
",
1615255293.7196627,,"0.00
"
1615255293.7206607,"-0.02
",
1615255293.722655,,"-0.08
"
1615255293.7236528,"-0.03
",
1615255293.7256465,,"-0.07
"
1615255293.726644,"-0.03
",
1615255293.7286386,,"0.00
"
1615255293.7296371,"-0.02
",
1615255293.7316313,,"-0.02
"
1615255293.7326288,"-0.05
",
1615255293.7346234,,"-0.05
"
1615255293.7356205,"0.00
",
1615255293.7376144,,"-0.03
"
1615255293.7386117,"0.03
",
1615255293.7406056,,"0.03
"
1615255293.7416034,"-0.05
",
1615255293.743598,,"-0.02
"
1615255293.7445962,"-0.08
",
1615255293.7465904,,"0.02
"
1615255293.7475882,"-0.05
",
1615255293.749583,,"0.02
"
1615255293.75058,"-0.08
",
1615255293.7525742,,"0.03
"
1615255293.7535732,"-0.03
",
1615255293.7555664,,"-0.02
"
1615255293.7565644,"0.02
",
1615255293.7585588,,"0.00
"
1615255293.759557,"-0.02
",
1615255293.7615502,,"-0.02
"
1615255293.762548,"0.03
",
1615255293.7645428,,"-0.03
"
1615255293.7655394,"-0.05
",
1615255293.7675338,,"0.07
"
1615255293.7685323,"-0.02
",
1615255293.7705262,,"-0.08
"
1615255293.7715232,"-0.02
",
1615255293.773518,,"-0.07
"
1615255293.7745152,"0.03
",
1615255293.7765102,,"-0.03
"
1615255293.7775073,"-0.02
",
1615255293.7795024,,"0.03
"
1615255293.7804992,"-0.05
",
1615255293.782494,,"-0.08
"
1615255293.7834916,"-0.03
",
1615255293.7854857,,"0.00
"
1615255293.7864835,"-0.05
",
1615255293.788478,,"0.00
"
1615255293.7894757,"-0.07
",
1615255293.7924676,,"-0.02
"
1615255293.7924676,"0.03
",
1615255293.795459,,"0.02
"
1615255293.795459,"-0.03
",
1615255293.7984524,,"-0.03
"
1615255293.7984524,"-0.02
",
1615255293.8014433,,"0.05
"
1615255293.8014433,"-0.02
",
1615255293.8044362,,"-0.05
"
1615255293.8044362,"0.02
",
1615255293.8074284,,"-0.03
"
1615255293.8074284,"-0.03
",
1615255293.8104196,,"-0.02
"
1615255293.8104196,"-0.07
",
1615255293.8134127,,"0.00
"
1615255293.8134127,"-0.03
",
1615255293.8164046,,"-0.03
"
1615255293.8164046,"-0.03
",
1615255293.8193958,,"0.00
"
1615255293.8193958,"-0.03
",
1615255293.822389,,"-0.02
"
1615255293.8233848,"-0.03
",
1615255293.8253798,,"-0.03
"
1615255293.8253798,"0.00
",
1615255293.828372,,"-0.03
"
1615255293.828372,"0.00
",
1615255293.8313642,,"-0.03
"
1615255293.832361,"-0.03
",
1615255293.8343558,,"0.00
"
1615255293.8343558,"0.00
",
1615255293.837348,,"0.02
"
1615255293.837348,"0.00
",
1615255293.8403394,,"-0.02
"
1615255293.8413377,"-0.02
",
1615255293.8433318,,"-0.02
"
1615255293.8443294,"0.00
",
1615255293.8463235,,"0.05
"
1615255293.847321,"-0.02
",
1615255293.8493156,,"0.02
"
1615255293.8503132,"0.00
",
1615255293.852308,,"-0.03
"
1615255293.8533046,"0.07
",
1615255293.855299,,"0.02
"
1615255293.8562975,"0.00
",
1615255293.8582919,,"-0.08
"
1615255293.8592892,"0.00
",
1615255293.8612838,,"0.07
"
1615255293.8622813,"-0.03
",
1615255293.8642757,,"0.03
"
1615255293.8652732,"0.03
",
1615255293.8672674,,"0.05
"
1615255293.8682656,"0.03
",
1615255293.8702595,,"0.02
"
1615255293.8712566,"-0.05
",
1615255293.873251,,"-0.02
"
1615255293.8742492,"-0.02
",
1615255293.8762448,,"-0.05
"
1615255293.877241,"-0.02
",
1615255293.8792348,,"0.02
"
1615255293.8802335,"0.02
",
1615255293.8822289,,"0.02
"
1615255293.8832252,"-0.02
",
1615255293.8862166,"0.00
",
1615255293.8852189,,"0.03
"
1615255293.889209,"-0.03
",
1615255293.8882122,,"-0.07
"
1615255293.8922007,"-0.03
",
1615255293.8912039,,"-0.07
"
1615255293.895193,"0.00
",
1615255293.8941958,,"0.00
"
1615255293.8981853,"-0.05
",
1615255293.9011767,"-0.03
",
1615255293.897188,,"-0.05
"
1615255293.9041698,"-0.02
",
1615255293.9071612,"0.00
",
1615255293.9101522,"-0.03
",
1615255293.9131444,"-0.03
",
1615255293.9001794,,"0.02
"
1615255293.916137,"-0.02
",
1615255293.9191296,"-0.07
",
1615255293.9031713,,"-0.03
"
1615255293.922122,"-0.02
",
1615255293.9251125,"-0.02
",
1615255293.9061637,,"0.00
"
1615255293.9281046,"-0.02
",
1615255293.9091554,,"0.00
"
1615255293.9310975,"-0.08
",
1615255293.912147,,"-0.07
"
1615255293.9340885,"-0.02
",
1615255293.9151394,,"-0.02
"
1615255293.9370816,"-0.02
",
1615255293.918132,,"-0.05
"
1615255293.9211247,,"0.03
"
1615255293.9241157,,"-0.07
"
1615255293.9271078,,"0.03
"
1615255293.9300992,,"-0.05
"
1615255293.9330912,,"0.00
"
1615255293.9360838,,"-0.08
"
1615255293.939076,,"-0.03
"
1615255293.9420674,,"-0.07
"
1615255293.9450593,,"-0.02
"
1615255293.9480515,,"0.00
"
1615255293.9510436,,"0.02
"
1615255293.9540348,,"-0.10
"
1615255293.9570277,,"-0.05
"
1615255293.9600208,,"-0.08
"
1615255293.9630113,,"0.03
"
1615255293.9660027,,"-0.03
"
1615255293.9400733,"-0.02
",
1615255293.968996,,"0.00
"
1615255293.943065,"-0.03
",
1615255293.9719877,,"-0.03
"
1615255293.9460573,"-0.02
",
1615255293.9749792,,"-0.03
"
1615255293.9490488,"0.00
",
1615255293.9779713,,"-0.07
"
1615255293.9520404,"-0.02
",
1615255293.9550335,"0.00
",
1615255293.980964,,"0.05
"
1615255293.9580252,"-0.05
",
1615255293.9839559,,"-0.02
"
1615255293.961017,"0.02
",
1615255293.986948,,"0.00
"
1615255293.9640095,"-0.08
",
1615255293.9899404,,"-0.02
"
1615255293.9670005,"-0.03
",
1615255293.9929314,,"0.02
"
1615255293.9699926,"-0.02
",
1615255293.9959235,,"-0.03
"
1615255293.998915,,"-0.02
"
1615255293.9739819,"-0.07
",
1615255294.0019073,,"0.05
"
1615255293.9769742,"0.00
",
1615255294.0048995,,"0.02
"
1615255293.979966,"-0.02
",
1615255294.007892,,"0.03
"
1615255293.9829583,"-0.02
",
1615255294.0108845,,"0.00
"
1615255293.9859507,"0.00
",
1615255294.0138757,,"-0.08
"
1615255293.9889421,"-0.02
",
1615255294.0168674,,"0.02
"
1615255293.9919355,"0.02
",
1615255294.0198588,,"-0.05
"
1615255293.9949274,"-0.03
",
1615255294.0228512,,"0.00
"
1615255293.9979181,"-0.05
",
1615255294.0258434,,"-0.02
"
1615255294.0009117,"0.02
",
1615255294.0288353,,"-0.03
"
1615255294.0039027,"0.00
",
1615255294.031828,,"0.02
"
1615255294.0068939,"0.02
",
1615255294.0358174,,"-0.02
"
1615255294.0098863,"-0.02
",
1615255294.0388083,,"-0.02
"
1615255294.012878,"0.00
",
1615255294.040803,,"0.00
"
1615255294.01587,"0.00
",
1615255294.044793,,"0.02
"
1615255294.0188622,"-0.03
",
1615255294.0477846,,"-0.05
"
1615255294.0218546,"-0.02
",
1615255294.0507777,,"0.02
"
1615255294.0248463,"-0.05
",
1615255294.05377,,"-0.03
"
1615255294.0278382,"-0.03
",
1615255294.0567605,,"-0.07
"
1615255294.0308301,"-0.10
",
1615255294.0597532,,"-0.02
"
1615255294.0338228,"-0.02
",
1615255294.0627453,,"-0.08
"
1615255294.036815,"-0.03
",
1615255294.0657372,,"-0.03
"
1615255294.0398057,"-0.03
",
1615255294.042798,"-0.03
",
1615255294.0687294,,"-0.03
"
1615255294.0457907,"-0.02
",
1615255294.071721,,"-0.05
"
1615255294.0487823,"-0.08
",
1615255294.0517738,"0.02
",
1615255294.0747123,,"-0.03
"
1615255294.054766,"-0.02
",
1615255294.0777047,,"0.00
"
1615255294.057758,"-0.07
",
1615255294.0806968,,"-0.03
"
1615255294.0607498,"0.03
",
1615255294.0836892,,"-0.05
"
1615255294.0637424,"-0.05
",
1615255294.066734,"0.07
",
1615255294.0697267,"-0.05
",
1615255294.0727186,"-0.02
",
1615255294.0757103,"-0.02
",
1615255294.0787015,"-0.05
",
1615255294.0866804,,"0.00
"
1615255294.0816946,"0.00
",
1615255294.0896733,,"-0.05
"
1615255294.084686,"0.00
",
1615255294.087678,"0.00
",
1615255294.0906703,"-0.05
",
1615255294.0926652,,"-0.05
"
1615255294.0956562,,"-0.02
"
1615255294.0936618,"-0.02
",
1615255294.0986488,,"0.02
"
1615255294.0966535,"-0.07
",
1615255294.099646,"0.02
",
1615255294.101641,,"0.02
"
1615255294.1046326,,"-0.02
"
1615255294.1076252,,"0.02
"
1615255294.1106174,,"-0.02
"
1615255294.1136093,,"-0.05
"
1615255294.1036353,"-0.07
",
1615255294.1166005,,"0.02
"
1615255294.1195922,,"0.02
"
1615255294.1066267,"-0.02
",
1615255294.122585,,"0.00
"
1615255294.1255767,,"-0.08
"
1615255294.1285694,,"0.02
"
1615255294.1315608,,"-0.07
"
1615255294.1345522,,"-0.02
"
1615255294.1096191,"0.00
",
1615255294.1375446,,"-0.08
"
1615255294.1126113,"0.07
",
1615255294.1405363,,"-0.02
"
1615255294.1435294,,"-0.05
"
1615255294.1465209,,"-0.02
"
1615255294.1495123,,"-0.02
"
1615255294.1525047,,"-0.07
"
1615255294.155497,,"-0.02
"
1615255294.115603,"0.00
",
1615255294.158489,,"-0.02
"
1615255294.1614807,,"-0.08
"
1615255294.1644726,,"-0.03
"
1615255294.167466,,"-0.02
"
1615255294.1185973,"0.03
",
1615255294.1704576,,"0.00
"
1615255294.1215875,"-0.07
",
1615255294.1734498,,"0.00
"
1615255294.1245794,"-0.02
",
1615255294.176791,,"0.03
"
1615255294.1275709,"0.00
",
1615255294.176791,,"-0.07
"
1615255294.1305633,"0.02
",
1615255294.176791,,"0.02
"
1615255294.1335554,"-0.03
",
1615255294.176791,,"0.02
"
1615255294.136548,"0.02
",
1615255294.1867914,,"-0.08
"
1615255294.139539,"-0.03
",
1615255294.1867914,,"-0.02
"
1615255294.1425314,"0.00
",
1615255294.1867914,,"-0.03
"
1615255294.1455247,"-0.03
",
1615255294.196792,,"-0.07
"
1615255294.1485147,"-0.02
",
1615255294.196792,,"-0.02
"
1615255294.1515079,"0.00
",
1615255294.196792,,"-0.03
"
1615255294.1544998,"-0.05
",
1615255294.206793,,"-0.02
"
1615255294.1574924,"0.03
",
1615255294.206793,,"-0.03
"
1615255294.1604834,"0.02
",
1615255294.206793,,"-0.03
"
1615255294.1634748,"-0.03
",
1615255294.206793,,"-0.03
"
1615255294.1664681,"-0.02
",
1615255294.2167926,,"0.02
"
1615255294.169461,"-0.05
",
1615255294.2167926,,"-0.03
"
1615255294.1724522,"0.08
",
1615255294.2167926,,"-0.10
"
1615255294.1754441,"0.02
",
1615255294.2267916,,"0.03
"
1615255294.176791,"-0.02
",
1615255294.2267916,,"0.02
"
1615255294.176791,"-0.08
",
1615255294.2267916,,"-0.02
"
1615255294.176791,"0.02
",
1615255294.2367916,,"-0.03
"
1615255294.1867914,"0.02
",
1615255294.2367916,,"-0.02
"
1615255294.1867914,"0.02
",
1615255294.2367916,,"0.00
"
1615255294.1867914,"0.03
",
1615255294.2367916,,"0.02
"
1615255294.196792,"-0.07
",
1615255294.246792,,"0.03
"
1615255294.196792,"-0.03
",
1615255294.246792,,"-0.02
"
1615255294.196792,"-0.03
",
1615255294.246792,,"-0.03
"
1615255294.196792,"-0.02
",
1615255294.2567923,,"0.00
"
1615255294.206793,"0.02
",
1615255294.2567923,,"0.00
"
1615255294.206793,"-0.03
",
1615255294.2567923,,"-0.02
"
1615255294.206793,"0.00
",
1615255294.2667928,,"-0.03
"
1615255294.2167926,"-0.05
",
1615255294.2167926,"-0.03
",
1615255294.2667928,,"-0.02
"
1615255294.2167926,"0.00
",
1615255294.2267916,"0.03
",
1615255294.2723186,,"-0.02
"
1615255294.2267916,"0.00
",
1615255294.2753105,,"-0.05
"
1615255294.2267916,"-0.08
",
1615255294.2783027,,"-0.08
"
1615255294.2267916,"0.08
",
1615255294.2367916,"-0.02
",
1615255294.281294,,"-0.03
"
1615255294.2367916,"-0.05
",
1615255294.2842865,,"0.00
"
1615255294.2367916,"-0.02
",
1615255294.246792,"-0.05
",
1615255294.246792,"-0.02
",
1615255294.2872784,,"-0.05
"
1615255294.246792,"-0.03
",
1615255294.2567923,"-0.05
",
1615255294.2567923,"-0.03
",
1615255294.2567923,"-0.02
",
1615255294.2567923,"-0.03
",
1615255294.290271,,"-0.03
"
1615255294.2667928,"-0.07
",
1615255294.2723186,"-0.07
",
1615255294.2753105,"-0.08
",
1615255294.2932634,,"-0.02
"
1615255294.2783027,"0.05
",
1615255294.2962554,,"-0.07
"
1615255294.281294,"-0.02
",
1615255294.2992473,,"0.03
"
1615255294.30224,,"-0.03
"
1615255294.2842865,"-0.05
",
1615255294.3052318,,"0.00
"
1615255294.3082235,,"0.03
"
1615255294.2872784,"-0.02
",
1615255294.3112164,,"-0.03
"
1615255294.314207,,"-0.05
"
1615255294.3171995,,"-0.05
"
1615255294.290271,"-0.07
",
1615255294.321189,,"-0.05
"
1615255294.3241804,,"-0.08
"
1615255294.3271718,,"-0.07
"
1615255294.3301637,,"-0.05
"
1615255294.2932634,"-0.02
",
1615255294.333156,,"0.00
"
1615255294.3361478,,"-0.07
"
1615255294.3391404,,"-0.03
"
1615255294.3421316,,"-0.03
"
1615255294.2962554,"-0.05
",
1615255294.3451247,,"-0.02
"
1615255294.3481162,,"-0.03
"
1615255294.3511076,,"-0.07
"
1615255294.3541002,,"0.00
"
1615255294.3570917,,"-0.07
"
1615255294.3600829,,"-0.02
"
1615255294.3630753,,"-0.08
"
1615255294.2992473,"0.02
",
1615255294.366069,,"-0.07
"
1615255294.3690596,,"-0.03
"
1615255294.3720515,,"-0.08
"
1615255294.30224,"-0.08
",
1615255294.3750432,,"0.05
"
1615255294.3052318,"-0.05
",
1615255294.3780358,,"-0.03
"
1615255294.3082235,"0.02
",
1615255294.381029,,"-0.05
"
1615255294.3112164,"-0.05
",
1615255294.3840191,,"-0.07
"
1615255294.314207,"-0.05
",
1615255294.3870118,,"-0.02
"
1615255294.3171995,"-0.02
",
1615255294.3900087,,"-0.03
"
1615255294.320191,"-0.03
",
1615255294.3929963,,"0.03
"
1615255294.323183,"-0.07
",
1615255294.3959877,,"-0.07
"
1615255294.3261752,"0.02
",
1615255294.3989794,,"-0.02
"
1615255294.3291671,"0.02
",
1615255294.4019718,,"0.00
"
1615255294.3321595,"0.03
",
1615255294.4049635,,"-0.02
"
1615255294.335151,"0.00
",
1615255294.4079568,,"0.03
"
1615255294.3381429,"0.00
",
1615255294.410948,,"-0.02
"
1615255294.3411355,"-0.07
",
1615255294.4139397,,"0.02
"
1615255294.344127,"0.02
",
1615255294.4169316,,"-0.05
"
1615255294.3471189,"-0.03
",
1615255294.419924,,"-0.03
"
1615255294.35011,"0.00
",
1615255294.4229157,,"-0.03
"
1615255294.3541002,"0.00
",
1615255294.4259074,,"-0.02
"
1615255294.3570917,"-0.05
",
1615255294.4288998,,"-0.03
"
1615255294.3600829,"0.02
",
1615255294.4318912,,"0.00
"
1615255294.3630753,"0.05
",
1615255294.4348838,,"-0.05
"
1615255294.366069,"0.05
",
1615255294.4378762,,"-0.02
"
1615255294.3690596,"0.05
",
1615255294.4408681,,"-0.03
"
1615255294.3720515,"-0.03
",
1615255294.4438593,,"-0.07
"
1615255294.3750432,"0.00
",
1615255294.4468517,,"0.00
"
1615255294.3780358,"-0.05
",
1615255294.449844,,"-0.05
"
1615255294.381029,"0.10
",
1615255294.4528356,,"-0.08
"
1615255294.3840191,"0.00
",
1615255294.455827,,"-0.08
"
1615255294.3870118,"0.00
",
1615255294.4588196,,"-0.02
"
1615255294.3900087,"-0.02
",
1615255294.4618118,,"0.02
"
1615255294.3929963,"0.03
",
1615255294.4648037,,"0.02
"
1615255294.4677951,,"-0.05
"
1615255294.470788,,"-0.08
"
1615255294.4737792,,"0.00
"
1615255294.3959877,"0.00
",
1615255294.4767714,,"-0.10
"
1615255294.3989794,"0.00
",
1615255294.4019718,"0.02
",
1615255294.4797645,,"-0.03
"
1615255294.4049635,"-0.08
",
1615255294.4079568,"-0.07
",
1615255294.410948,"0.02
",
1615255294.4139397,"0.02
",
1615255294.4169316,"0.02
",
1615255294.4827554,,"-0.02
"
1615255294.419924,"-0.03
",
1615255294.485748,,"-0.02
"
1615255294.4229157,"-0.03
",
1615255294.4259074,"-0.08
",
1615255294.4288998,"0.00
",
1615255294.4887402,,"-0.02
"
1615255294.4318912,"0.02
",
1615255294.4348838,"-0.08
",
1615255294.4378762,"-0.05
",
1615255294.4917312,,"-0.08
"
1615255294.4408681,"0.00
",
1615255294.4438593,"-0.07
",
1615255294.4468517,"-0.05
",
1615255294.449844,"-0.02
",
1615255294.4947236,,"-0.07
"
1615255294.4977152,,"-0.02
"
1615255294.5007076,,"0.00
"
1615255294.4528356,"-0.02
",
1615255294.503701,,"-0.03
"
1615255294.5066924,,"-0.05
"
1615255294.455827,"-0.07
",
1615255294.509684,,"0.02
"
1615255294.4588196,"0.02
",
1615255294.512676,,"-0.08
"
1615255294.4618118,"-0.02
",
1615255294.5156677,,"-0.07
"
1615255294.5186596,,"0.00
"
1615255294.4648037,"0.03
",
1615255294.5216517,,"-0.02
"
1615255294.4677951,"0.00
",
1615255294.5246434,,"-0.02
"
1615255294.527635,,"-0.05
"
1615255294.470788,"0.02
",
1615255294.5306282,,"0.03
"
1615255294.4737792,"0.02
",
1615255294.53362,,"-0.10
"
1615255294.5366118,,"0.00
"
1615255294.5396032,,"0.00
"
1615255294.5425956,,"-0.02
"
1615255294.5455873,,"-0.02
"
1615255294.4767714,"0.03
",
1615255294.5485792,,"-0.07
"
1615255294.551572,,"0.02
"
1615255294.4797645,"0.02
",
1615255294.554564,,"-0.02
"
1615255294.5575564,,"-0.03
"
1615255294.4827554,"0.00
",
1615255294.5605469,,"-0.05
"
1615255294.564537,,"-0.05
"
1615255294.5675285,,"0.02
"
1615255294.5705209,,"-0.02
"
1615255294.485748,"0.03
",
1615255294.5735128,,"-0.07
"
1615255294.4897373,"-0.05
",
1615255294.5765188,,"-0.08
"
1615255294.4927285,"0.02
",
1615255294.579502,,"-0.05
"
1615255294.4957204,"-0.05
",
1615255294.582489,,"0.02
"
1615255294.4987128,"0.00
",
1615255294.585481,,"0.02
"
1615255294.5017047,"-0.07
",
1615255294.5884733,,"-0.03
"
1615255294.5046973,"-0.05
",
1615255294.5914652,,"-0.02
"
1615255294.5076892,"-0.05
",
1615255294.5944576,,"-0.07
"
1615255294.510681,"0.05
",
1615255294.5974572,,"0.00
"
1615255294.5136726,"0.00
",
1615255294.600441,,"-0.05
"
1615255294.5166647,"0.00
",
1615255294.603433,,"-0.02
"
1615255294.519657,"0.00
",
1615255294.606425,,"-0.02
"
1615255294.522649,"-0.03
",
1615255294.6094172,,"-0.05
"
1615255294.525641,"-0.02
",
1615255294.6124089,,"-0.05
"
1615255294.5286336,"0.00
",
1615255294.6154015,,"-0.03
"
1615255294.5316253,"0.02
",
1615255294.6183925,,"-0.12
"
1615255294.5346174,"-0.02
",
1615255294.6213849,,"0.00
"
1615255294.5376086,"-0.05
",
1615255294.6243765,,"-0.05
"
1615255294.5406013,"0.02
",
1615255294.627369,,"0.02
"
1615255294.5435934,"-0.02
",
1615255294.6303623,,"-0.02
"
1615255294.5465856,"-0.07
",
1615255294.6333542,,"0.00
"
1615255294.549577,"-0.03
",
1615255294.6363585,,"-0.02
"
1615255294.5525694,"-0.02
",
1615255294.6393375,,"-0.05
"
1615255294.5555615,"0.00
",
1615255294.558553,"-0.05
",
1615255294.642329,,"-0.02
"
1615255294.5615535,"-0.02
",
1615255294.645321,,"0.00
"
1615255294.564537,"-0.05
",
1615255294.5675285,"0.03
",
1615255294.6483145,,"-0.05
"
1615255294.5705209,"0.02
",
1615255294.5735128,"-0.03
",
1615255294.6513052,,"0.03
"
1615255294.5765188,"-0.02
",
1615255294.579502,"0.02
",
1615255294.582489,"-0.03
",
1615255294.654298,,"0.02
"
1615255294.585481,"0.02
",
1615255294.6572897,,"-0.03
"
1615255294.5884733,"-0.02
",
1615255294.5914652,"-0.03
",
1615255294.660282,,"0.03
"
1615255294.5944576,"-0.05
",
1615255294.5974572,"-0.03
",
1615255294.6632733,,"-0.02
"
1615255294.600441,"-0.03
",
1615255294.603433,"-0.03
",
1615255294.606425,"0.03
",
1615255294.6094172,"0.00
",
1615255294.6124089,"0.03
",
1615255294.616398,"-0.05
",
1615255294.6193902,"-0.02
",
1615255294.622383,"-0.02
",
1615255294.6253743,"-0.05
",
1615255294.666265,,"0.07
"
1615255294.6283746,"0.00
",
1615255294.6692567,,"-0.02
"
1615255294.6313593,"0.03
",
1615255294.6722493,,"-0.05
"
1615255294.6752412,,"-0.07
"
1615255294.6343522,"0.02
",
1615255294.6762276,,"-0.02
"
1615255294.6762276,,"-0.07
"
1615255294.6373532,"-0.07
",
1615255294.6762276,,"-0.02
"
1615255294.6862288,,"-0.03
"
1615255294.6403346,"-0.03
",
1615255294.6862288,,"-0.02
"
1615255294.6433265,"-0.03
",
1615255294.6862288,,"-0.08
"
1615255294.6463192,"0.02
",
1615255294.6962295,,"-0.03
"
1615255294.6962295,,"-0.03
"
1615255294.6493113,"-0.07
",
1615255294.6962295,,"-0.05
"
1615255294.6523032,"-0.03
",
1615255294.6962295,,"-0.08
"
1615255294.7062278,,"-0.05
"
1615255294.7062278,,"0.08
"
1615255294.7062278,,"-0.08
"
1615255294.716228,,"-0.03
"
1615255294.716228,,"-0.05
"
1615255294.716228,,"-0.07
"
1615255294.7262282,,"-0.02
"
1615255294.7262282,,"-0.02
"
1615255294.7262282,,"0.00
"
1615255294.6552954,"-0.03
",
1615255294.7262282,,"0.02
"
1615255294.736228,,"0.02
"
1615255294.736228,,"-0.03
"
1615255294.6582875,"-0.02
",
1615255294.736228,,"0.02
"
1615255294.661279,"0.05
",
1615255294.7462287,,"-0.07
"
1615255294.6642704,"0.07
",
1615255294.7462287,,"-0.03
"
1615255294.6672614,"-0.03
",
1615255294.7462287,,"-0.08
"
1615255294.6702552,"0.00
",
1615255294.7562509,,"0.00
"
1615255294.6732464,"0.02
",
1615255294.7562509,,"-0.07
"
1615255294.6762276,"0.02
",
1615255294.7562509,,"-0.03
"
1615255294.6762276,"-0.02
",
1615255294.7562509,,"-0.07
"
1615255294.6762276,"0.02
",
1615255294.7662277,,"0.03
"
1615255294.6762276,"-0.03
",
1615255294.7662277,,"0.00
"
1615255294.6862288,"-0.02
",
1615255294.7662277,,"-0.03
"
1615255294.6862288,"-0.03
",
1615255294.7762272,,"0.03
"
1615255294.6862288,"-0.03
",
1615255294.7762272,,"-0.02
"
1615255294.6962295,"0.05
",
1615255294.7762272,,"0.00
"
1615255294.6962295,"-0.05
",
1615255294.7862272,,"0.08
"
1615255294.6962295,"0.00
",
1615255294.7862272,,"0.00
"
1615255294.7062278,"0.07
",
1615255294.7862272,,"0.02
"
1615255294.7062278,"-0.03
",
1615255294.7862272,,"-0.02
"
1615255294.7062278,"0.03
",
1615255294.7962296,,"-0.07
"
1615255294.7062278,"0.02
",
1615255294.7962296,,"-0.07
"
1615255294.716228,"-0.07
",
1615255294.7962296,,"0.00
"
1615255294.716228,"-0.03
",
1615255294.8062286,,"0.00
"
1615255294.716228,"-0.07
",
1615255294.8062286,,"-0.03
"
1615255294.7262282,"-0.02
",
1615255294.8062286,,"-0.02
"
1615255294.7262282,"0.02
",
1615255294.8162293,,"-0.03
"
1615255294.7262282,"0.00
",
1615255294.8162293,,"0.05
"
1615255294.736228,"0.03
",
1615255294.8162293,,"-0.02
"
1615255294.736228,"-0.02
",
1615255294.8162293,,"0.00
"
1615255294.736228,"-0.02
",
1615255294.8262293,,"0.00
"
1615255294.736228,"-0.02
",
1615255294.8262293,,"-0.03
"
1615255294.7462287,"-0.02
",
1615255294.8262293,,"-0.07
"
1615255294.7462287,"-0.07
",
1615255294.8362308,,"0.00
"
1615255294.7462287,"-0.02
",
1615255294.8362308,,"-0.08
"
1615255294.7562509,"-0.03
",
1615255294.8362308,,"-0.02
"
1615255294.7562509,"-0.05
",
1615255294.7562509,"-0.02
",
1615255294.8462303,,"0.00
"
1615255294.7662277,"-0.03
",
1615255294.7662277,"0.00
",
1615255294.8462303,,"-0.03
"
1615255294.7662277,"0.00
",
1615255294.7762272,"0.00
",
1615255294.7762272,"-0.03
",
1615255294.8462303,,"-0.03
"
1615255294.7762272,"-0.02
",
1615255294.7762272,"-0.02
",
1615255294.8462303,,"0.00
"
1615255294.7862272,"-0.03
",
1615255294.7862272,"0.00
",
1615255294.856231,,"-0.08
"
1615255294.7862272,"0.00
",
1615255294.7962296,"-0.05
",
1615255294.856231,,"-0.02
"
1615255294.7962296,"-0.05
",
1615255294.7962296,"-0.03
",
1615255294.856231,,"-0.02
"
1615255294.8062286,"0.02
",
1615255294.8062286,"-0.02
",
1615255294.8662302,,"-0.03
"
1615255294.8062286,"-0.02
",
1615255294.8662302,,"-0.02
"
1615255294.8062286,"-0.02
",
1615255294.8662302,,"0.02
"
1615255294.8162293,"-0.03
",
1615255294.8162293,"0.02
",
1615255294.8162293,"0.00
",
1615255294.8262293,"-0.02
",
1615255294.8762305,,"-0.05
"
1615255294.8262293,"0.00
",
1615255294.8262293,"-0.03
",
1615255294.8362308,"-0.08
",
1615255294.8362308,"0.00
",
1615255294.8762305,,"0.03
"
1615255294.8362308,"-0.05
",
1615255294.8362308,"-0.03
",
1615255294.8762305,,"-0.03
"
1615255294.8462303,"-0.05
",
1615255294.8762305,,"0.00
"
1615255294.8862283,,"0.00
"
1615255294.8462303,"0.02
",
1615255294.8862283,,"-0.08
"
1615255294.8862283,,"0.03
"
1615255294.89623,,"0.03
"
1615255294.8462303,"-0.02
",
