Time,Flow1,Flow2
1615260588.7650473,0.0
1615260588.768027,-0.0
1615260588.7710311,-0.0
1615260588.7739966,0.0
1615260588.7769816,-0.0
1615260588.7799733,-0.0
1615260588.7829993,0.0
1615260588.7859187,-0.0
1615260588.788914,-0.0
1615260588.791905,0.0
1615260588.794898,0.0
1615260588.7978897,-0.0
1615260588.8008823,0.0
1615260588.8038745,-0.0
1615260588.806867,-0.0
1615260588.8098588,-0.0
1615260588.812851,-0.0
1615260588.8158433,0.0
1615260588.8185961,-0.0
1615260588.8215892,0.0
1615260588.8251104,-0.0
1615260588.8281047,0.0
1615260588.831097,-0.0
1615260588.8340905,0.0
1615260588.837104,-0.0
1615260588.8401053,0.0
1615260588.8430648,-0.0
1615260588.846057,0.0
1615260588.8490536,0.0
1615260588.852042,-0.0
1615260588.8550339,-0.0
1615260588.8580265,0.0
1615260588.8606734,0.0
1615260588.8636653,-0.0
1615260588.8673747,-0.0
1615260588.8703945,0.0
1615260588.873389,-0.0
1615260588.8763804,-0.0
1615260588.8788698,-0.0
1615260588.8820338,0.0
1615260588.885041,-0.0
1615260588.8880208,0.0
1615260588.8910131,-0.1
1615260588.894005,-0.0
1615260588.8974388,0.0
1615260588.8996968,-0.0
1615260588.902933,0.0
1615260588.905926,-0.0
1615260588.9086535,-0.0
1615260588.9116473,-0.0
1615260588.9152777,-0.0
1615260588.9180446,-0.0
1615260588.9216158,0.0
1615260588.9246087,-0.1
1615260588.9275513,-0.0
1615260588.9302642,-0.0
1615260588.9329262,-0.0
1615260588.9359376,-0.0
1615260588.9391787,-0.0
1615260588.9421744,-0.0
1615260588.9451845,0.0
1615260588.9481578,0.0
1615260588.9511495,0.0
1615260588.9541414,-0.0
1615260588.9571335,-0.0
1615260588.9601407,-0.0
1615260588.9631186,-0.0
1615260588.966111,-0.0
1615260588.9688365,-0.0
1615260588.971976,-0.0
1615260588.9755163,-0.0
1615260588.9785035,0.0
1615260588.9815109,-0.0
1615260588.9843466,0.0
1615260588.9872906,-0.0
1615260588.989925,0.0
1615260588.992917,-0.0
1615260588.9959097,-0.0
1615260588.9990172,0.0
1615260589.0020106,-0.0
1615260589.0050044,-0.0
1615260589.0079966,0.0
1615260589.010988,-0.0
1615260589.014108,-0.0
1615260589.0171,-0.0
1615260589.0200925,0.0
1615260589.0230935,-0.0
1615260589.0260758,0.0
1615260589.0290687,0.0
1615260589.0320606,0.0
1615260589.0350807,-0.0
1615260589.038154,0.0
1615260589.0410376,-0.0
1615260589.0441618,0.0
1615260589.0471709,-0.0
1615260589.050146,-0.0
1615260589.0531502,0.0
1615260589.0561304,-0.0
1615260589.059129,-0.0
1615260589.0619001,-0.0
1615260589.0648947,-0.0
1615260589.0678494,0.0
1615260589.070844,0.0
1615260589.0738366,-0.0
1615260589.0768266,-0.0
1615260589.079819,-0.0
1615260589.082811,0.0
1615260589.086801,-0.1
1615260589.089283,-0.0
1615260589.0921335,-0.0
1615260589.09524,-0.0
1615260589.0983508,0.0
1615260589.1013393,0.0
1615260589.1040964,-0.0
1615260589.1070883,-0.0
1615260589.110081,-0.0
1615260589.1130729,0.0
1615260589.1160648,0.0
1615260589.119055,0.0
1615260589.122049,-0.0
1615260589.12504,-0.0
1615260589.1280324,-0.0
1615260589.1310246,0.0
1615260589.1340647,-0.0
1615260589.1369529,0.0
1615260589.1398907,-0.0
1615260589.14355,-0.0
1615260589.1460876,-0.0
1615260589.1490808,-0.0
1615260589.1520727,-0.0
1615260589.155065,0.0
1615260589.1580572,-0.0
1615260589.1610172,0.0
1615260589.1640112,0.0
1615260589.1673005,-0.0
1615260589.1702538,-0.0
1615260589.1732469,-0.0
1615260589.1759455,0.0
1615260589.1789389,-0.0
1615260589.1819313,0.0
1615260589.1849234,-0.0
1615260589.187915,-0.0
1615260589.1909075,-0.0
1615260589.1938996,0.0
1615260589.1971529,-0.0
1615260589.2001462,-0.0
1615260589.2028944,-0.0
1615260589.2058852,-0.0
1615260589.20901,-0.0
1615260589.212003,-0.0
1615260589.2149947,0.0
1615260589.2183044,-0.0
1615260589.2213085,-0.0
1615260589.2242887,-0.0
1615260589.2272806,-0.0
1615260589.230273,0.0
