Time,Flow1,Flow2
1614206402.5275712,,-0.02
1614206402.5295336,-0.05,
1614206402.530559,,-0.05
1614206402.5325568,-0.07,
1614206402.533523,,-0.07
1614206402.5355196,-0.03,
1614206402.5365565,,-0.02
1614206402.5385103,-0.07,
1614206402.5395064,,0.02
1614206402.5415013,-0.05,
1614206402.542498,,-0.02
1614206402.5445056,-0.05,
1614206402.5454948,,-0.07
1614206402.5474887,-0.10,
1614206402.5484867,,-0.02
1614206402.5504806,0.00,
1614206402.551474,,-0.03
1614206402.5534728,-0.03,
1614206402.5554633,,-0.05
1614206402.5584555,,-0.05
1614206402.5584555,-0.03,
1614206402.559453,-0.03,
1614206402.5614476,,-0.07
1614206402.5644398,-0.02,
1614206402.5644398,,-0.03
1614206402.5674317,-0.05,
1614206402.5684292,-0.03,
1614206402.569426,,-0.02
1614206402.569426,,-0.08
1614206402.5734158,,-0.05
1614206402.577406,,-0.05
1614206402.5784023,,-0.07
1614206402.5793998,0.00,
1614206402.5813942,-0.13,
1614206402.5823917,0.02,
1614206402.5823917,,0.02
1614206402.5833886,-0.03,
1614206402.5833886,-0.05,
1614206402.5853841,,0.00
1614206402.5874012,0.00,
1614206402.589398,,0.00
1614206402.5913677,,-0.05
1614206402.5913677,-0.02,
1614206402.5933623,-0.03,
1614206402.5953572,,-0.05
1614206402.5953572,-0.07,
1614206402.5963542,,0.00
1614206402.599374,0.02,
1614206402.600381,,0.02
1614206402.6023424,0.00,
1614206402.6023424,,-0.07
1614206402.606356,-0.07,
1614206402.6073492,,-0.02
1614206402.6083233,-0.05,
1614206402.6123118,,0.03
1614206402.6123118,,-0.02
1614206402.6123118,-0.08,
1614206402.6143255,-0.07,
1614206402.6143255,,-0.13
1614206402.6173031,-0.08,
1614206402.6173031,,0.05
1614206402.6212878,,-0.03
1614206402.6212878,-0.03,
1614206402.6292977,-0.07,
1614206402.6292977,,-0.05
1614206402.6292977,,0.00
1614206402.6292977,,0.03
1614206402.6302936,-0.08,
1614206402.6302936,-0.05,
1614206402.6322827,0.03,
1614206402.6332781,,-0.03
1614206402.6352735,-0.08,
1614206402.6362793,,-0.02
1614206402.6371777,-0.08,
1614206402.6371777,,-0.02
1614206402.6371777,-0.03,
1614206402.6371777,,-0.08
1614206402.6371777,-0.05,
1614206402.6371777,,-0.02
1614206402.6471832,0.00,
1614206402.6471832,,-0.03
1614206402.6471832,-0.13,
1614206402.6471832,,-0.05
1614206402.6471832,-0.07,
1614206402.6471832,,-0.03
1614206402.6471832,-0.05,
1614206402.6571782,,-0.07
1614206402.6571782,-0.05,
1614206402.6571782,,-0.02
1614206402.6571782,-0.08,
1614206402.6571782,,-0.03
1614206402.6571782,-0.02,
1614206402.6571782,,-0.03
1614206402.667183,0.02,
1614206402.667183,,-0.07
1614206402.667183,-0.07,
1614206402.667183,,-0.05
1614206402.667183,-0.02,
1614206402.667183,,-0.02
1614206402.6771832,-0.05,
1614206402.6771832,,-0.02
1614206402.6771832,0.03,
1614206402.6771832,,-0.02
1614206402.6771832,-0.05,
1614206402.6771832,,-0.05
1614206402.6771832,-0.03,
1614206402.6872296,,-0.08
1614206402.6872296,0.00,
1614206402.6872296,,-0.03
1614206402.6872296,-0.02,
1614206402.6872296,,0.00
1614206402.6872296,-0.03,
1614206402.6872296,,-0.05
1614206402.697304,-0.08,
1614206402.697304,,-0.02
1614206402.697304,-0.03,
1614206402.697304,,-0.12
1614206402.697304,0.05,
1614206402.697304,,0.00
1614206402.7071857,0.02,
1614206402.7071857,,-0.05
1614206402.7071857,-0.05,
1614206402.7071857,,-0.07
1614206402.7071857,-0.05,
1614206402.7071857,,-0.03
1614206402.7071857,-0.03,
1614206402.7171812,,-0.02
1614206402.7171812,-0.03,
1614206402.7171812,,0.00
1614206402.7171812,-0.05,
1614206402.7171812,,-0.07
1614206402.7171812,-0.05,
1614206402.7171812,,-0.03
1614206402.727181,-0.07,
1614206402.727181,,-0.08
1614206402.727181,-0.02,
1614206402.727181,,-0.05
1614206402.7351959,-0.08,
1614206402.7351959,,-0.07
1614206402.7351959,-0.07,
1614206402.7351959,,-0.05
1614206402.7351959,-0.07,
1614206402.7351959,,-0.05
1614206402.7351959,-0.05,
1614206402.7351959,,-0.12
1614206402.745307,-0.03,
1614206402.745307,,-0.07
1614206402.745307,-0.02,
1614206402.745307,,-0.02
1614206402.745307,-0.03,
1614206402.745307,,-0.05
1614206402.7554162,,-0.03
1614206402.7554162,-0.05,
1614206402.7554162,-0.03,
1614206402.7554162,,-0.07
1614206402.7554162,-0.05,
1614206402.7554162,,0.00
1614206402.7653718,0.02,
1614206402.7653718,,0.02
1614206402.7653718,,-0.07
1614206402.7653718,-0.02,
1614206402.7653718,,0.00
1614206402.7653718,-0.02,
1614206402.7653718,,-0.07
1614206402.7653718,-0.07,
1614206402.7753499,0.00,
1614206402.7753499,,-0.08
1614206402.7753499,-0.03,
1614206402.7753499,,0.02
1614206402.7753499,,-0.03
1614206402.7753499,0.02,
1614206402.7853582,-0.02,
1614206402.7853582,,-0.10
1614206402.7853582,,0.00
1614206402.7853582,-0.08,
1614206402.7853582,,0.03
1614206402.7853582,-0.02,
1614206402.7954187,,-0.08
1614206402.7954187,-0.07,
1614206402.7954187,,-0.05
1614206402.7954187,-0.02,
1614206402.7954187,,-0.07
1614206402.7954187,-0.03,
1614206402.7954187,,-0.07
1614206402.7954187,0.00,
1614206402.8052068,,0.00
1614206402.8052068,-0.03,
1614206402.8052068,,-0.12
1614206402.8052068,-0.07,
1614206402.8052068,,-0.07
1614206402.8052068,0.00,
1614206402.8153703,,-0.05
1614206402.8153703,-0.02,
1614206402.8153703,,-0.05
1614206402.8153703,-0.02,
1614206402.8153703,,-0.02
1614206402.8153703,-0.05,
1614206402.8254204,,-0.03
1614206402.8254204,-0.03,
1614206402.8254204,,-0.02
1614206402.8254204,-0.02,
1614206402.8254204,,-0.05
1614206402.8254204,-0.05,
1614206402.8254204,,-0.02
1614206402.8254204,-0.02,
1614206402.835217,,-0.05
1614206402.835217,-0.05,
1614206402.835217,,-0.05
1614206402.835217,-0.03,
1614206402.835217,,-0.07
1614206402.835217,0.00,
1614206402.8453667,-0.03,
1614206402.8453667,,0.02
1614206402.8453667,-0.02,
1614206402.8552022,,0.02
1614206402.8552022,-0.10,
1614206402.8552022,0.00,
1614206402.8552022,,-0.03
1614206402.8552022,-0.05,
1614206402.8552022,,0.00
1614206402.8552022,,-0.05
1614206402.8552022,,-0.05
1614206402.8552022,-0.12,
1614206402.8552022,,-0.02
1614206402.865241,,-0.03
1614206402.865241,-0.03,
1614206402.865241,-0.05,
1614206402.865241,-0.08,
1614206402.865241,,-0.07
1614206402.8752332,,-0.03
1614206402.8752332,-0.03,
1614206402.8752332,,-0.05
1614206402.8752332,0.05,
1614206402.8752332,,-0.07
1614206402.8852232,-0.03,
1614206402.8852232,,-0.05
1614206402.8852232,,-0.07
1614206402.8852232,-0.07,
1614206402.8852232,0.02,
1614206402.8852232,,-0.08
1614206402.8852232,-0.10,
1614206402.8852232,,-0.08
1614206402.8852232,-0.10,
1614206402.8952336,,-0.05
1614206402.8952336,,-0.03
1614206402.8952336,-0.03,
1614206402.8952336,-0.13,
1614206402.8952336,,-0.08
1614206402.8952336,-0.03,
1614206402.8952336,,-0.10
1614206402.8952336,-0.07,
1614206402.905231,,-0.02
1614206402.905231,-0.10,
1614206402.915229,,-0.02
1614206402.915229,,0.02
1614206402.915229,,-0.05
1614206402.915229,-0.03,
1614206402.915229,-0.03,
1614206402.915229,0.02,
1614206402.915229,,0.00
1614206402.915229,-0.08,
1614206402.915229,,-0.05
1614206402.915229,-0.07,
1614206402.915229,,-0.05
1614206402.9252021,-0.02,
1614206402.9252021,,-0.07
1614206402.9252021,-0.05,
1614206402.9252021,,-0.03
1614206402.9252021,-0.03,
1614206402.9252021,,-0.07
1614206402.9252021,-0.07,
1614206402.9353018,,-0.05
1614206402.9353018,-0.07,
1614206402.9353018,,-0.03
1614206402.9353018,-0.12,
1614206402.9353018,,0.00
1614206402.9353018,-0.03,
1614206402.9453027,,-0.02
1614206402.9453027,-0.03,
1614206402.9453027,,0.02
1614206402.9453027,-0.02,
1614206402.9453027,,-0.03
1614206402.9453027,-0.02,
1614206402.9453027,,0.00
1614206402.9552002,0.02,
1614206402.9552002,,-0.05
1614206402.9552002,-0.03,
1614206402.9552002,,-0.03
1614206402.9552002,-0.03,
1614206402.9552002,,-0.08
1614206402.9552002,-0.08,
1614206402.9652019,,-0.03
1614206402.9652019,0.00,
1614206402.9652019,,-0.07
1614206402.9652019,-0.10,
1614206402.9652019,,-0.08
1614206402.9652019,-0.03,
1614206402.9752898,,-0.08
1614206402.9752898,-0.05,
1614206402.9752898,,-0.02
1614206402.9752898,-0.02,
1614206402.9752898,,0.00
1614206402.9752898,-0.07,
1614206402.9852018,,-0.02
1614206402.9852018,-0.02,
1614206402.9852018,,-0.08
1614206402.9852018,-0.05,
1614206402.9852018,,-0.02
1614206402.9852018,0.00,
1614206402.9852018,,0.00
1614206402.995203,0.07,
1614206402.995203,,0.00
1614206402.995203,-0.05,
1614206402.995203,,-0.03
1614206402.995203,-0.05,
1614206402.995203,,0.00
1614206402.995203,-0.10,
1614206403.005343,,0.03
1614206403.005343,-0.07,
1614206403.005343,,0.02
1614206403.005343,-0.07,
1614206403.005343,,-0.02
1614206403.005343,-0.02,
1614206403.005343,,0.03
1614206403.0152342,-0.05,
1614206403.0152342,,-0.05
1614206403.0152342,-0.03,
1614206403.0152342,,-0.07
1614206403.0152342,-0.07,
1614206403.0152342,,-0.02
1614206403.025203,-0.10,
1614206403.025203,,-0.07
1614206403.025203,-0.05,
1614206403.025203,,-0.02
1614206403.025203,0.03,
1614206403.025203,,0.03
1614206403.025203,-0.02,
1614206403.0352519,,-0.05
1614206403.0352519,,-0.05
1614206403.0352519,-0.05,
1614206403.0352519,-0.05,
1614206403.0352519,,-0.02
1614206403.0352519,-0.07,
1614206403.0452156,,0.02
1614206403.0452156,-0.05,
1614206403.0452156,,0.05
1614206403.0452156,-0.02,
1614206403.0452156,,0.00
1614206403.0452156,-0.05,
1614206403.0452156,,-0.02
1614206403.0552995,-0.08,
1614206403.0552995,,-0.07
1614206403.0552995,,-0.13
1614206403.0552995,-0.05,
1614206403.0552995,-0.07,
1614206403.0652363,-0.02,
1614206403.0652363,,-0.12
1614206403.0652363,,-0.02
1614206403.0652363,,0.03
1614206403.0652363,-0.02,
1614206403.0652363,-0.08,
1614206403.0652363,-0.07,
1614206403.0752344,,-0.02
1614206403.0752344,,-0.02
1614206403.0752344,-0.07,
1614206403.0752344,,-0.03
1614206403.0752344,,-0.02
1614206403.0752344,-0.05,
1614206403.0752344,-0.03,
1614206403.0752344,,0.02
1614206403.0852382,-0.08,
1614206403.0852382,,-0.03
1614206403.0852382,,-0.03
1614206403.0852382,-0.12,
1614206403.0852382,,-0.03
1614206403.0852382,-0.05,
1614206403.0852382,0.02,
1614206403.0952013,,-0.02
1614206403.0952013,-0.03,
1614206403.0952013,,-0.02
1614206403.0952013,-0.03,
1614206403.105236,-0.07,
1614206403.105236,,-0.07
1614206403.105236,-0.07,
1614206403.105236,-0.10,
1614206403.105236,,0.00
1614206403.105236,,-0.05
1614206403.105236,,-0.03
1614206403.105236,-0.07,
1614206403.105236,,-0.08
1614206403.115232,-0.02,
1614206403.115232,,-0.05
1614206403.115232,0.02,
1614206403.1252344,0.02,
1614206403.1252344,0.02,
1614206403.1252344,,-0.03
1614206403.1252344,,-0.03
1614206403.1252344,,0.00
1614206403.1252344,-0.02,
1614206403.1252344,,-0.05
1614206403.1252344,-0.05,
1614206403.1252344,,-0.02
1614206403.1252344,-0.05,
1614206403.1352012,,-0.05
1614206403.1352012,-0.10,
1614206403.1352012,,0.02
1614206403.1352012,-0.05,
1614206403.1352012,,-0.03
1614206403.1352012,-0.02,
1614206403.1352012,,-0.08
1614206403.145229,-0.05,
1614206403.145229,,-0.02
1614206403.145229,-0.05,
1614206403.145229,,-0.03
1614206403.145229,-0.08,
1614206403.145229,,-0.05
1614206403.1552007,-0.03,
1614206403.1552007,,-0.07
1614206403.1552007,-0.08,
1614206403.1552007,,-0.03
1614206403.1552007,-0.03,
1614206403.1552007,,-0.03
1614206403.1552007,-0.02,
1614206403.1652057,,0.00
1614206403.1652057,-0.02,
1614206403.1652057,,-0.12
1614206403.1652057,-0.07,
1614206403.1652057,,-0.02
1614206403.1652057,-0.05,
1614206403.1652057,,-0.05
1614206403.1752012,-0.07,
1614206403.1752012,,-0.03
1614206403.1752012,-0.05,
1614206403.1752012,,0.03
1614206403.1752012,-0.03,
1614206403.1752012,,-0.05
1614206403.1852064,-0.07,
1614206403.1852064,,-0.12
1614206403.1852064,-0.05,
1614206403.1852064,,-0.07
1614206403.1852064,0.02,
1614206403.1852064,,0.03
1614206403.1852064,-0.07,
1614206403.1952055,,-0.07
1614206403.1952055,0.02,
1614206403.1952055,,-0.08
1614206403.1952055,-0.05,
1614206403.1952055,,0.00
1614206403.1952055,-0.07,
1614206403.1952055,,-0.07
1614206403.2052054,-0.02,
1614206403.2052054,,-0.07
1614206403.2052054,-0.03,
1614206403.2052054,,-0.07
1614206403.2052054,0.00,
1614206403.2052054,,-0.07
1614206403.2152054,0.00,
1614206403.2152054,,-0.13
1614206403.2152054,-0.03,
1614206403.2152054,,-0.05
1614206403.2152054,-0.07,
1614206403.2152054,,-0.03
1614206403.2152054,0.00,
1614206403.225201,,-0.03
1614206403.225201,0.02,
1614206403.225201,,0.05
1614206403.225201,-0.07,
1614206403.225201,,-0.05
1614206403.225201,-0.05,
1614206403.225201,,-0.03
1614206403.235206,-0.03,
1614206403.235206,,-0.02
1614206403.235206,0.00,
1614206403.235206,,-0.03
1614206403.235206,-0.07,
1614206403.235206,,0.00
1614206403.2452054,-0.03,
1614206403.2452054,,-0.08
1614206403.2452054,0.00,
1614206403.2452054,,0.02
1614206403.2452054,0.00,
1614206403.2452054,,-0.03
1614206403.2452054,-0.07,
1614206403.255201,,-0.05
1614206403.255201,-0.05,
1614206403.255201,,-0.10
1614206403.255201,0.02,
1614206403.255201,,-0.05
1614206403.255201,-0.05,
1614206403.255201,,-0.05
1614206403.2652009,0.02,
1614206403.2652009,,-0.07
1614206403.2652009,0.00,
1614206403.2652009,,-0.02
1614206403.2652009,-0.02,
1614206403.2652009,,-0.02
1614206403.2752059,0.00,
1614206403.2752059,,-0.07
1614206403.2752059,-0.07,
1614206403.2752059,,0.05
1614206403.2752059,-0.07,
1614206403.2752059,,-0.10
1614206403.2852013,-0.08,
1614206403.2852013,,-0.07
1614206403.2852013,-0.03,
1614206403.2852013,,-0.03
1614206403.2852013,-0.07,
1614206403.2852013,,-0.03
1614206403.2852013,0.02,
1614206403.2852013,,-0.08
1614206403.2952013,-0.03,
1614206403.2952013,,-0.02
1614206403.2952013,-0.07,
1614206403.2952013,,-0.07
1614206403.2952013,0.03,
1614206403.2952013,,0.03
1614206403.3052063,-0.03,
1614206403.3052063,,0.00
1614206403.3052063,-0.07,
1614206403.3052063,,-0.02
1614206403.3052063,-0.02,
1614206403.3052063,,-0.05
1614206403.315202,-0.02,
1614206403.315202,,-0.02
1614206403.315202,0.00,
1614206403.315202,,-0.05
1614206403.315202,-0.02,
1614206403.315202,,-0.03
1614206403.315202,-0.10,
1614206403.315202,,-0.03
1614206403.3252015,-0.08,
1614206403.3252015,,0.02
1614206403.3252015,-0.08,
1614206403.3252015,,-0.02
1614206403.3252015,-0.08,
1614206403.3252015,,-0.03
1614206403.3352075,-0.07,
1614206403.3352075,,-0.03
1614206403.3352075,0.00,
1614206403.3352075,,-0.07
1614206403.3352075,-0.03,
1614206403.3352075,,-0.03
1614206403.3452063,-0.05,
1614206403.3452063,,-0.02
1614206403.3452063,-0.05,
1614206403.3452063,,-0.02
1614206403.3452063,-0.07,
1614206403.3452063,,-0.07
1614206403.3452063,-0.12,
1614206403.3557246,,-0.07
1614206403.3617275,-0.07,
1614206403.3627481,-0.05,
1614206403.3647356,-0.02,
1614206403.3657205,,-0.05
1614206403.3657205,,-0.08
1614206403.3657205,,-0.10
1614206403.3687117,-0.10,
1614206403.369713,-0.03,
1614206403.3707192,,-0.07
1614206403.3717153,,-0.02
1614206403.3727133,-0.07,
1614206403.3746755,,-0.02
1614206403.3757124,0.00,
1614206403.376691,,-0.02
1614206403.3796952,-0.08,
1614206403.3796952,,-0.08
1614206403.3826756,,-0.05
1614206403.3836503,-0.07,
1614206403.3846788,0.00,
1614206403.3846788,,-0.02
1614206403.390651,,0.02
1614206403.3926456,-0.05,
1614206403.3926456,-0.07,
1614206403.3926456,,-0.05
1614206403.3936427,-0.07,
1614206403.394621,,-0.05
1614206403.3966382,-0.02,
1614206403.3966382,,-0.03
1614206403.399608,-0.07,
1614206403.399608,,0.00
1614206403.406646,,0.10
1614206403.406646,,-0.03
1614206403.406646,-0.10,
1614206403.406646,-0.10,
1614206403.408633,-0.05,
1614206403.408633,,-0.05
1614206403.4116223,,0.00
1614206403.4126143,-0.08,
1614206403.4226024,-0.02,
1614206403.4226024,-0.07,
1614206403.4226024,,-0.05
1614206403.4226024,,-0.08
1614206403.4226024,,-0.03
1614206403.4226024,-0.03,
1614206403.4235718,-0.05,
1614206403.4245706,,-0.02
1614206403.4275625,,-0.05
1614206403.4275625,-0.07,
1614206403.4305482,0.02,
1614206403.4306843,,-0.07
1614206403.4336936,,-0.05
1614206403.4336936,-0.02,
1614206403.435807,,0.02
1614206403.4366894,-0.05,
1614206403.4395404,,-0.03
1614206403.4395404,-0.02,
1614206403.4425418,,-0.05
1614206403.4425418,-0.02,
1614206403.4455788,,-0.03
1614206403.4455788,-0.07,
1614206403.4485729,,0.00
1614206403.4485729,-0.02,
1614206403.4516377,,0.00
1614206403.4516377,-0.05,
1614206403.4543662,,-0.10
1614206403.4543662,-0.08,
1614206403.4569685,,0.02
1614206403.4569685,-0.05,
1614206403.4601643,,-0.07
1614206403.4601643,0.02,
1614206403.4608922,,-0.03
1614206403.4608922,-0.05,
1614206403.4608922,,0.02
1614206403.4608922,-0.08,
1614206403.4608922,,-0.07
1614206403.4608922,-0.03,
1614206403.4710078,,-0.02
1614206403.4710078,-0.10,
1614206403.4710078,,-0.07
1614206403.4710078,-0.07,
1614206403.4710078,,-0.02
1614206403.4710078,-0.07,
1614206403.4810076,,-0.03
1614206403.4810076,-0.03,
1614206403.4810076,,-0.05
1614206403.4810076,-0.08,
1614206403.4810076,,0.02
1614206403.4810076,-0.13,
1614206403.4810076,,-0.02
1614206403.4908931,-0.08,
1614206403.4908931,,0.00
1614206403.4908931,-0.05,
1614206403.4908931,,0.03
1614206403.4908931,-0.03,
1614206403.4908931,,-0.02
1614206403.4908931,-0.12,
1614206403.5008922,,0.00
1614206403.5008922,0.00,
1614206403.5008922,,0.03
1614206403.5008922,-0.08,
1614206403.5008922,,-0.03
1614206403.5008922,-0.03,
1614206403.5111198,,0.08
1614206403.5111198,-0.13,
1614206403.5111198,,0.02
1614206403.5111198,-0.08,
1614206403.5111198,,0.03
1614206403.5111198,-0.07,
1614206403.5208933,,0.00
1614206403.5208933,-0.17,
1614206403.5208933,,-0.02
1614206403.5208933,-0.07,
1614206403.5208933,,0.00
1614206403.5208933,-0.05,
1614206403.5208933,,-0.08
1614206403.5208933,-0.05,
1614206403.5310318,,0.02
1614206403.5310318,-0.03,
1614206403.5310318,,-0.07
1614206403.5310318,-0.10,
1614206403.5310318,,-0.05
1614206403.5310318,-0.02,
1614206403.5408976,,-0.02
1614206403.5408976,-0.02,
1614206403.5408976,,-0.02
1614206403.5408976,-0.08,
1614206403.5408976,,0.02
1614206403.5408976,0.00,
1614206403.5408976,,-0.03
1614206403.5508952,-0.08,
1614206403.5508952,,0.00
1614206403.5508952,-0.02,
1614206403.5508952,,-0.07
1614206403.5508952,-0.10,
1614206403.5508952,,-0.03
1614206403.5508952,0.03,
1614206403.5609167,,-0.03
1614206403.5609167,-0.03,
1614206403.5708945,,0.02
1614206403.5708945,,0.02
1614206403.5708945,-0.05,
1614206403.5708945,-0.02,
1614206403.5708945,,-0.08
1614206403.5708945,-0.03,
1614206403.5708945,-0.03,
1614206403.5708945,,-0.07
1614206403.5708945,,-0.08
1614206403.5708945,-0.05,
1614206403.5808926,,-0.07
1614206403.5808926,0.02,
1614206403.5808926,0.02,
1614206403.5808926,-0.07,
1614206403.5808926,,-0.02
1614206403.5808926,,-0.03
1614206403.5908928,,-0.05
1614206403.5908928,-0.08,
1614206403.5908928,,-0.03
1614206403.5908928,,0.05
1614206403.5908928,-0.05,
1614206403.5908928,-0.05,
1614206403.5908928,,-0.03
1614206403.6008933,-0.10,
1614206403.6008933,,0.05
1614206403.6008933,,0.02
1614206403.6008933,,0.00
1614206403.6008933,-0.08,
1614206403.6008933,-0.07,
1614206403.6008933,-0.12,
1614206403.610893,,0.03
1614206403.610893,-0.08,
1614206403.610893,,0.00
1614206403.610893,-0.07,
1614206403.610893,-0.07,
1614206403.620893,,0.05
1614206403.620893,,0.05
1614206403.620893,,0.03
1614206403.620893,,0.05
1614206403.620893,-0.05,
1614206403.620893,-0.07,
1614206403.620893,-0.08,
1614206403.620893,,-0.02
1614206403.620893,-0.10,
1614206403.6308928,,0.02
1614206403.6308928,-0.02,
1614206403.6308928,,0.05
1614206403.6408932,0.00,
1614206403.6408932,0.00,
1614206403.6408932,0.03,
1614206403.6408932,,-0.05
1614206403.6408932,,0.05
1614206403.6408932,,-0.03
1614206403.6408932,-0.02,
1614206403.6408932,,0.00
1614206403.6408932,0.02,
1614206403.6408932,,-0.07
1614206403.650894,-0.08,
1614206403.650894,,-0.05
1614206403.650894,0.02,
1614206403.650894,,-0.10
1614206403.650894,0.02,
1614206403.650894,,-0.03
1614206403.650894,-0.02,
1614206403.6608944,,-0.03
1614206403.6608944,-0.02,
1614206403.6608944,,-0.03
1614206403.6608944,-0.03,
1614206403.6608944,,0.00
1614206403.6608944,-0.07,
1614206403.670904,,0.02
1614206403.670904,-0.03,
1614206403.670904,,-0.02
1614206403.670904,-0.07,
1614206403.670904,,-0.02
1614206403.670904,-0.08,
1614206403.670904,,0.00
1614206403.6809971,-0.07,
1614206403.6809971,,0.03
1614206403.6809971,-0.10,
1614206403.6809971,,0.03
1614206403.6809971,-0.02,
1614206403.6809971,,0.03
1614206403.6809971,-0.05,
1614206403.690906,,-0.05
1614206403.690906,-0.10,
1614206403.690906,,0.02
1614206403.690906,-0.10,
1614206403.690906,,-0.05
1614206403.690906,0.03,
1614206403.7009182,,0.07
1614206403.7009182,-0.05,
1614206403.7009182,,0.02
1614206403.7009182,0.02,
1614206403.7009182,,-0.02
1614206403.7009182,-0.05,
1614206403.7009182,,0.03
1614206403.7109604,-0.03,
1614206403.7109604,,0.02
1614206403.7109604,-0.08,
1614206403.7109604,,-0.03
1614206403.7109604,0.00,
1614206403.7109604,,-0.05
1614206403.7208946,-0.02,
1614206403.7208946,,-0.02
1614206403.7208946,-0.08,
1614206403.7208946,,-0.08
1614206403.7208946,0.00,
1614206403.7208946,,-0.05
1614206403.7208946,-0.02,
1614206403.7309177,,-0.07
1614206403.7309177,-0.07,
1614206403.7309177,,-0.02
1614206403.7309177,0.00,
1614206403.7309177,,-0.10
1614206403.7309177,-0.03,
1614206403.7309177,,0.03
1614206403.7409098,-0.03,
1614206403.7409098,,-0.02
1614206403.7409098,-0.05,
1614206403.7409098,,0.03
1614206403.7409098,-0.05,
1614206403.7409098,,0.00
1614206403.7509158,-0.02,
1614206403.7509158,,0.07
1614206403.7509158,-0.13,
1614206403.7509158,,0.00
1614206403.7509158,0.02,
1614206403.7509158,,-0.02
1614206403.7509158,-0.05,
1614206403.7609348,,-0.03
1614206403.7609348,-0.13,
1614206403.7609348,,0.00
1614206403.7609348,-0.03,
1614206403.7609348,,0.07
1614206403.7609348,-0.05,
1614206403.7609348,,-0.02
1614206403.7709358,-0.05,
1614206403.7709358,,-0.05
1614206403.7709358,0.00,
1614206403.7709358,,-0.02
1614206403.7709358,-0.02,
1614206403.7709358,,-0.07
1614206403.7808955,-0.05,
1614206403.7808955,,0.05
1614206403.7808955,-0.03,
1614206403.7808955,,-0.05
1614206403.7808955,-0.03,
1614206403.7808955,,-0.02
1614206403.7808955,0.00,
1614206403.7909226,,0.03
1614206403.7909226,-0.07,
1614206403.7909226,,-0.05
1614206403.7909226,-0.03,
1614206403.7909226,,0.00
1614206403.7909226,-0.02,
1614206403.7909226,,0.02
1614206403.8009162,-0.05,
1614206403.8009162,,-0.02
1614206403.8009162,0.02,
1614206403.8009162,,-0.10
1614206403.8009162,-0.03,
1614206403.8009162,,-0.02
1614206403.810894,-0.05,
1614206403.810894,,-0.10
1614206403.810894,-0.02,
1614206403.810894,,-0.05
1614206403.810894,-0.03,
1614206403.810894,,-0.03
1614206403.810894,-0.05,
1614206403.820921,,-0.02
1614206403.820921,0.00,
1614206403.820921,,-0.03
1614206403.820921,-0.08,
1614206403.820921,,-0.03
1614206403.820921,0.02,
1614206403.820921,,-0.02
1614206403.8324268,-0.07,
1614206403.8324268,,-0.02
1614206403.8324268,0.03,
1614206403.8324268,,-0.03
1614206403.8324268,-0.07,
1614206403.8324268,,-0.03
1614206403.8409562,-0.07,
1614206403.8409562,,-0.05
1614206403.8409562,-0.10,
1614206403.8409562,,-0.02
1614206403.8409562,-0.08,
1614206403.8409562,,-0.07
1614206403.8409562,-0.03,
1614206403.8509586,,-0.03
1614206403.8509586,-0.03,
1614206403.8509586,,-0.03
1614206403.8509586,-0.08,
1614206403.8509586,,-0.07
1614206403.8509586,0.02,
1614206403.8509586,,-0.10
1614206403.860958,-0.03,
1614206403.860958,,-0.02
1614206403.860958,-0.07,
1614206403.860958,-0.02,
1614206403.8709583,,-0.10
1614206403.8709583,,-0.10
1614206403.8709583,-0.03,
1614206403.8709583,-0.05,
1614206403.8709583,,-0.10
1614206403.8709583,,-0.03
1614206403.8709583,-0.03,
1614206403.8809588,,-0.08
1614206403.8809588,-0.02,
1614206403.8809588,,-0.12
1614206403.8809588,,-0.08
1614206403.8809588,,-0.03
1614206403.8809588,0.03,
1614206403.8809588,0.03,
1614206403.8809588,0.02,
1614206403.8909588,,-0.05
1614206403.8909588,-0.02,
1614206403.8909588,,-0.08
1614206403.8909588,0.03,
1614206403.8909588,0.00,
1614206403.8909588,,-0.07
1614206403.9009588,,-0.03
1614206403.9009588,-0.07,
1614206403.9009588,,-0.10
1614206403.9009588,-0.03,
1614206403.9009588,,-0.07
1614206403.9009588,0.00,
1614206403.9109585,,-0.10
1614206403.9109585,0.00,
1614206403.9109585,-0.03,
1614206403.9109585,,-0.05
1614206403.9109585,,-0.10
1614206403.9109585,-0.02,
1614206403.9109585,,-0.07
1614206403.9109585,-0.03,
1614206403.9209588,,-0.05
1614206403.9209588,-0.02,
1614206403.9209588,,-0.07
1614206403.9209588,,-0.03
1614206403.9209588,,-0.08
1614206403.9209588,-0.05,
1614206403.930959,-0.05,
1614206403.930959,-0.05,
1614206403.930959,,-0.05
1614206403.930959,0.03,
1614206403.930959,,0.00
1614206403.930959,-0.02,
1614206403.930959,,-0.07
1614206403.9409764,-0.05,
1614206403.9409764,,0.02
1614206403.9409764,0.02,
1614206403.9409764,,-0.07
1614206403.9409764,-0.05,
1614206403.9409764,,-0.07
1614206403.9409764,-0.03,
1614206403.950959,,0.03
1614206403.950959,-0.07,
1614206403.950959,,-0.03
1614206403.950959,-0.05,
1614206403.950959,,-0.03
1614206403.950959,-0.02,
1614206403.950959,,-0.02
1614206403.961057,-0.05,
1614206403.961057,,-0.03
1614206403.961057,-0.08,
1614206403.961057,,-0.07
1614206403.961057,-0.02,
1614206403.961057,,-0.03
1614206403.9710574,-0.08,
1614206403.9710574,,-0.02
1614206403.9710574,-0.07,
